2018-11-26T20:03:34,"U.S. president Donald Trump has said Theresa May's Brexit agreement ""sounds like a good deal for the EU"" and may make trade between the U.S. and UK more difficult"
2018-11-25T12:01:22,Says Lord @Digbylj Jones.  Better WTO deal than this deal: “Remoaners might take dodgy deal... but we WILL walk”https://www.thesun.co.uk/news/5000954/remoaners-might-take-dodgy-brexit-deal-but-we-will-walk/ …
2018-11-24T14:26:33,"There would still be many grounds for voting against the Withdrawal Agreement and Political Declaration, but making the backstop acceptable is the key change to look for from this EU Brexit summit. @BrexitCentral"
2018-11-23T19:34:24,Terrific choir here at Harwich Illuminate !pic.twitter.com/EzNJ2hKpud
2018-11-23T18:40:35,At Illuminate Festival in #Harwich - maxing celebration of Harwich Mayflower sailing from Harwich in 1520. ⁦@mayflower400uk⁩pic.twitter.com/EHLXgiqJQ1
2018-11-23T10:01:23,Thanks to the organisers for another #Uniqueharwich event. Congratulations on an extraordinary experience of international importance.pic.twitter.com/EQUGmKdoPI
2018-11-23T09:58:18,Delighted to welcome constituent Cllr Zoe Fairley to @UKParliament this week as my #AskHertoStand delegate for the excellent celebration of centenary of women standing as MPs. Well organised by @5050Parliament @JoCoxFoundation and @fawcettsociety
2018-11-13T17:40:00,Theresa May has promised time and time again that she will take us OUT of the EU's customs union. She must not sign us up to an agreement which would risk trapping us in the customs union with no way out.pic.twitter.com/soQCVVCJio
2018-11-22T07:27:49,"The choice is stark: if the Tories sink Brexit then we’ll get Corbyn, says ⁦@AllisterHeath⁩ @conservativeshttps://digitaledition.telegraph.co.uk/editions/edition_odkB7_2018-11-22/data/577966/index.html?share=1&amp;WT.mc_id=tmgapp_inar_share&amp;utm_source=tmgapp&amp;utm_medium=inar&amp;utm_content=share&amp;utm_campaign=tmgapp_inar_share&amp;Expires=1545264000&amp;Signature=k4S7IUw1k~FX1go3H80t3T2EfJBXIb2FaZMeZx8uHis~g0EnEjd3pqYbIsAe5WG-T1lDwSc~X7lnDs4E9qhBT-yZfQkYw~7ouE0AQFTyLUYjrc727FOQrLczlWcGlhRVz3ZZFIN2wWG~BlbUBZ8SC~YbFOp-mDYWx7O18QTcLfmDHMqLPUkcgUbJZAW1eJxeD4fe9u1nEur-I6jaB92UgwtEOVouZta01igvjdLtzENx4ogGzR5-sxDv~AsYB7o-09JV0vuCg1x41AWI1iG6RVl7mM7-ft3sk9kR4zbGZ2biY6B5olj-Ie7RI2wWetv1osfASsHjcq-ZOI7nq1WTTw__&amp;Key-Pair-Id=APKAJLCEPDGCTPVKXNOA …"
2018-11-21T10:31:23,We have to try - to demonstrate exactly that point. @BrexitCentralhttps://twitter.com/TomMcTague/status/1065177899072921600 …
