2018-11-27T17:23:50,"Smashing party ⁦@MatsyaDining⁩ on Chai Chat turning 200, a journey I have enjoyed every step of the way ! Thank you ⁦@VirendraSharma⁩ ⁦@BarryGardiner⁩ ⁦@paulscullymp⁩ ⁦@BobBlackman⁩ ⁦@dinesh_dhamija⁩ ⁦@bankofbaroda⁩ ⁦@airindiain⁩ !pic.twitter.com/Ncs3PwD8Om"
2018-11-26T23:59:16,As result of today’s successful showing of epic movie “Born Free” at the House of Commons with star of the Movie Virginia McKenna I will be launching Parliamentary Friends of the Born Free Foundation early next year - thank you to MPs @ZacGoldsmith @BobBlackman @scullyp for today
2018-11-26T22:26:10,"An enjoyable evening at the @MDAUK_ annual dinner celebrating #Israel’s lifesaving emergency medical service @Mdais. 

The Jewish state is a world leader in cutting edge pharmaceuticals and medical technology.https://twitter.com/mdauk_/status/1067164423423434752 …"
2018-11-26T12:52:32,Foreign Secretary @Jeremy_Hunt's statement today on the release of Matthew Hedgespic.twitter.com/5WBr6q6Cnl
2018-10-04T12:58:04,"We are the Party of #Opportunity.

These are some of our stories.pic.twitter.com/0Wh3Q38T5c"
2018-11-26T22:24:17,"""Antisemitism and misogyny have no place in this country. Hatred and discrimination must be tackled wherever they are found."" - PM @Theresa_May speaking about anti-semitism and sexism at a reception at Downing Streetpic.twitter.com/RDndUK3ngM"
2018-11-26T21:50:53,Great event. Well done from the old guard.
2018-11-26T21:45:45,⁦@BobBlackman⁩ Vice Chairman of the ⁦@wearecfindia⁩ addressing the guests.pic.twitter.com/i8bGqrmXXh
2018-11-26T20:41:14,"What night of @wearecfindia Christmas night, with @AlokSharma_RDG @ZacGoldsmith @DavidGauke
@wearecfindia team, @JSinghSohal @ektagohil95 @DrDevChauhan @RamiRanger @BobBlackman #theresavillerspic.twitter.com/tnjxZLUNSy"
2018-11-26T20:33:11,A fabulous @wearecfindia event tonight with some brilliant keynote speakers. Really memorable! @RamiRanger @ZacGoldsmith @JSinghSohal @DavidGauke #theresavilliers @AlokSharma_RDG @BobBlackmanpic.twitter.com/hxBI7g7GuQ
2018-11-26T20:23:42,What a fun evening with @wearecfindia @Conservatives @HCI_London @UKinIndia @ZacGoldsmith @RamiRanger @MarkRegev @DavidGauke @BobBlackman @SimonNayyar @radhikaseth_ldn @arynuday @NayazQ and many others!https://twitter.com/wearecfindia/status/1067132646629752833 …
